,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol)
23,[H]C(C1=CC=C(C(C)C)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,[H]C(C1=CC=C(C(C)C)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.63,0.4,0,,,Ir,,,0.2,,48,,True,,24,,1,,,,"P,P",,,,,,,0.88,,,,1,,,0.3
24,O=C(OC)C1=CC=C(C2=CC(C)=CC(C)=C2)C=C1,C1(OCC=C2)=C2C=CC=C1,O=C(OC)C1=CC=C(C2=CC(C)=CC(C)=C2)C=C1[C@@H]3CCC(C=CC=C4)=C4O3,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4C=CC=C3)=[C@@]4[C@]5=C(C=CC=C6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=CC(C)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.97,0.4,0,,,Ir,,,0.2,,48,,True,,25,,1,,,,"P,P",,,,,,,0.53,,,,1,,,0.3
25,COC1=CC=C(C(CCC2)=O)C2=C1,C1(OCC=C2)=C2C=CC=C1,COC1=CC([C@H](CC2)OC3=C2C=CC=C3)=C(C(CCC4)=O)C4=C1,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.68,0.4,0,,,Ir,,,0.2,,48,,True,,26,,1,,,,"P,P",,,,,,,0.9,,,,1,,,0.3
26,O=C1C2=CC=CC=C2OCC1,C1(OCC=C2)=C2C=CC=C1,O=C(CCO1)C(C1=CC=C2)=C2[C@H](CC3)OC4=C3C=CC=C4,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4C=CC=C3)=[C@@]4[C@]5=C(C=CC=C6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=CC(C)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,0.6,10,,80,,,,,,,,,0.02,S,,,,,0.96,0.4,0,,,Ir,,,0.2,,48,,True,,27,,1,,,,"P,P",,,,,,,0.9,,,,1,,,0.3
27,O=C1C2=CC=CC=C2OC=C1,C1(OCC=C2)=C2C=CC=C1,O=C(C=CO1)C(C1=CC=C2)=C2[C@H](CC3)OC4=C3C=CC=C4,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4C=CC=C3)=[C@@]4[C@]5=C(C=CC=C6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=CC(C)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,0.6,10,,80,,,,,,,,,0.02,S,,,,,0.66,0.4,0,,,Ir,,,0.2,,48,,True,,28,,1,,,,"P,P",,,,,,,0.82,,,,1,,,0.3
28,CC(C1=CC=C(OC)C=C1)=O,FC(C=C1)=CC2=C1OCCC2,CC(C(C=C1)=C([C@@H]2CCC(C=C(F)C=C3)=C3O2)C=C1OC)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.85,0.4,0,,,Ir,,,0.2,,48,,True,,29,,1,,,,"P,P",,,,,,,0.84,,,,1,,,0.3
29,CC(C1=CC=C(OC)C=C1)=O,ClC(C=C1)=CC2=C1OCCC2,CC(C(C=C1)=C([C@@H]2CCC(C=C(Cl)C=C3)=C3O2)C=C1OC)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.73,0.4,0,,,Ir,,,0.2,,48,,True,,30,,1,,,,"P,P",,,,,,,0.88,,,,1,,,0.3
30,CC(C1=CC=C(OC)C=C1)=O,COC(C=C1)=CC2=C1OCCC2,CC(C(C=C1)=C([C@@H]2CCC(C=C(OC)C=C3)=C3O2)C=C1OC)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.7,0.4,0,,,Ir,,,0.2,,48,,True,,31,,1,,,,"P,P",,,,,,,0.84,,,,1,,,0.3
31,CC(C1=CC=C(OC)C=C1)=O,CC1=CC2=C(C(C)=C1Br)CCCO2,CC(C(C=C1)=C([C@@H]2CCC(C(C)=C(Br)C(C)=C3)=C3O2)C=C1OC)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.77,0.4,0,,,Ir,,,0.2,,48,,True,,32,,1,,,,"P,P",,,,,,,0.94,,,,1,,,0.3
32,CC(C1=CC=C(OC)C=C1)=O,FC1=CC=CC2=C1OCCC2,CC(C(C=C1)=C([C@@H]2CCC(C=CC=C3F)=C3O2)C=C1OC)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.97,0.4,0,,,Ir,,,0.2,,48,,True,,33,,1,,,,"P,P",,,,,,,0.92,,,,1,,,0.3
33,CC(C1=CC=C(OC)C=C1)=O,CC1=CC=CC2=C1OCCC2,CC(C(C=C1)=C([C@@H]2CCC(C=CC=C3C)=C3O2)C=C1OC)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.99,0.4,0,,,Ir,,,0.2,,48,,True,,34,,1,,,,"P,P",,,,,,,0.98,,,,1,,,0.3
34,CC(C1=CC=C(OC)C=C1)=O,C1(C=CC=C2)=C2OCCO1,CC(C(C=C1)=C([C@@H]2COC(C=CC=C3)=C3O2)C=C1OC)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,R,,,,,0.89,0.4,0,,,Ir,,,0.2,,48,,True,,35,,1,,,,"P,P",,,,,,,0.7,,,,1,,,0.3
35,CC(C1=CC=C(OC)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=CC=C(OC)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.01,S,,,,,0.79,1.0,0,,,Ir,,,0.5,,48,,True,,36,,1,,,,"P,P",,,,,,,0.84,,,,1,,,0.75
36,C1(C2=CC=CC=C2)=NC=CC=C1,C1(OCC=CC2)=C2C=CC=C1,C1(C2=NC=CC=C2)=CC=CC=C1C3CCCC(C=CC=C4)=C4O3,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,,,,,,0.54,0.4,0,,,Ir,,,0.2,,48,,True,,37,,1,,,,"P,P",,,,,,,0.82,,,,4,,,0.3
37,C1(C2=CC=CC=C2)=NC=CC=C1,C1(OCCC/C=C\2)=C2C=CC=C1,C1(C2=C(C3=NC=CC=C3)C=CC=C2)OCC4=C(C=CC=C4)/C=C\C1,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,0.6,20,,80,,,,,,,,,0.02,,,,,,0.47,0.4,0,,,Ir,,,0.3,,72,,True,,38,,1,,,,"P,P",,,,,,,0.86,,,,4,,,0.2
